NAME,state,county,population_2010,population_2015,population_2020,2010_to_2015_chg,2015_to_2020_chg,2010_to_2020_chg
"Charles Mix County, South Dakota",46,023,9075.0,9239.0,9324.0,0.018071625344352693,0.009200129884186614,0.027438016528925635
"Clark County, South Dakota",46,025,3702.0,3625.0,3715.0,-0.020799567801188523,0.024827586206896513,0.0035116153430578834
"Clay County, South Dakota",46,027,13816.0,14011.0,14076.0,0.014114070642732957,0.004639212047676811,0.018818760856977423
"Codington County, South Dakota",46,029,27040.0,27750.0,28133.0,0.02625739644970415,0.013801801801801794,0.04042159763313613
"Corson County, South Dakota",46,031,4053.0,4149.0,4106.0,0.023686158401184265,-0.010363943118823826,0.013076733283987174
"Custer County, South Dakota",46,033,8085.0,8394.0,8826.0,0.03821892393320958,0.05146533238027162,0.09165120593692033
"Davison County, South Dakota",46,035,19397.0,19787.0,19890.0,0.020106201989998462,0.005205437913781807,0.025416301489921134
"Day County, South Dakota",46,037,5714.0,5618.0,5452.0,-0.016800840042002108,-0.029547881808472787,-0.04585229261463075
"Deuel County, South Dakota",46,039,4373.0,4341.0,4309.0,-0.0073176309169906695,-0.007371573370191231,-0.014635261833981228
"Dewey County, South Dakota",46,041,5354.0,5579.0,5841.0,0.042024654463952205,0.04696182111489522,0.09096002988419882
"Douglas County, South Dakota",46,043,3046.0,2973.0,2913.0,-0.02396585686145769,-0.020181634712411745,-0.04366382140512148
"Edmunds County, South Dakota",46,045,4047.0,4018.0,3876.0,-0.007165801828514895,-0.03534096565455447,-0.04225352112676062
"Fall River County, South Dakota",46,047,7078.0,6906.0,6721.0,-0.024300649901102034,-0.026788300028960377,-0.05043797682961293
"Faulk County, South Dakota",46,049,2386.0,2359.0,2315.0,-0.011316010058675663,-0.018651971174226345,-0.029756915339480328
"Grant County, South Dakota",46,051,7382.0,7227.0,7125.0,-0.020997019777837966,-0.01411374014113742,-0.03481441343809266
"Gregory County, South Dakota",46,053,4272.0,4226.0,4193.0,-0.010767790262172339,-0.007808802650260294,-0.018492509363295828
"Haakon County, South Dakota",46,055,1886.0,2083.0,1935.0,0.1044538706256628,-0.071051368218915,0.025980911983032984
"Hamlin County, South Dakota",46,057,5761.0,5982.0,6104.0,0.038361395591043124,0.020394516883985192,0.05953827460510319
"Hand County, South Dakota",46,059,3402.0,3375.0,3064.0,-0.007936507936507908,-0.0921481481481482,-0.09935332157554377
"Hanson County, South Dakota",46,061,3382.0,3386.0,3423.0,0.0011827321111768097,0.010927347903130435,0.012123004139562354
"Harding County, South Dakota",46,063,1250.0,1328.0,1178.0,0.06240000000000001,-0.11295180722891562,-0.057599999999999985
"Hughes County, South Dakota",46,065,16827.0,17466.0,17560.0,0.03797468354430378,0.005381884804763537,0.04356094372140018
"Hutchinson County, South Dakota",46,067,7388.0,7226.0,7308.0,-0.021927449918787256,0.011347910323830535,-0.010828370330265291
"Hyde County, South Dakota",46,069,1520.0,1413.0,1446.0,-0.07039473684210529,0.023354564755838636,-0.048684210526315774
"Jackson County, South Dakota",46,071,2991.0,3237.0,3296.0,0.08224674022066192,0.018226753166512122,0.1019725844199264
"Jerauld County, South Dakota",46,073,2038.0,2031.0,2009.0,-0.0034347399411187585,-0.010832102412604683,-0.014229636898920539
"Jones County, South Dakota",46,075,1076.0,781.0,873.0,-0.2741635687732342,0.11779769526248396,-0.1886617100371747
"Kingsbury County, South Dakota",46,077,5169.0,5107.0,4936.0,-0.011994583091507027,-0.03348345408263165,-0.04507641710195398
"Lake County, South Dakota",46,079,11008.0,12086.0,12747.0,0.09792877906976738,0.05469137845441008,0.15797601744186052
"Lawrence County, South Dakota",46,081,23670.0,24645.0,25806.0,0.041191381495564006,0.04710894704808277,0.09024081115335858
"Lincoln County, South Dakota",46,083,41289.0,49874.0,58887.0,0.20792462883576746,0.18071540281509413,0.426215214706096
"Lyman County, South Dakota",46,085,3736.0,3837.0,3831.0,0.02703426124197006,-0.0015637216575449253,0.025428265524625182
"McCook County, South Dakota",46,087,5639.0,5613.0,5543.0,-0.004610746586274139,-0.012471049349723873,-0.01702429508778147
"McPherson County, South Dakota",46,089,2506.0,2263.0,2316.0,-0.09696727853152431,0.02342023862129916,-0.07581803671189147
"Marshall County, South Dakota",46,091,4618.0,4701.0,4881.0,0.017973148549155438,0.03828972559029986,0.05695106106539627
"Meade County, South Dakota",46,093,25156.0,26381.0,28149.0,0.048696136110669475,0.06701792957052422,0.11897757990141522
"Mellette County, South Dakota",46,095,2032.0,2086.0,2065.0,0.026574803149606252,-0.010067114093959773,0.016240157480315043
"Miner County, South Dakota",46,097,2411.0,2306.0,2213.0,-0.043550394027374484,-0.04032957502168255,-0.08212360016590625
"Minnehaha County, South Dakota",46,099,165799.0,178942.0,191682.0,0.07927068317661745,0.07119625353466486,0.15611071236859098
"Moody County, South Dakota",46,101,6511.0,6439.0,6508.0,-0.011058209184457102,0.01071594968162759,-0.0004607587160190274
"Pennington County, South Dakota",46,103,97922.0,106085.0,112504.0,0.0833622679275341,0.06050808314087752,0.148914442106983
"Perkins County, South Dakota",46,105,2976.0,2981.0,2996.0,0.0016801075268817467,0.005031868500503078,0.006720430107526987
"Potter County, South Dakota",46,107,2380.0,2307.0,2311.0,-0.030672268907563027,0.001733853489380044,-0.02899159663865547
"Roberts County, South Dakota",46,109,10033.0,10318.0,10310.0,0.028406259344164297,-0.0007753440589260974,0.027608890660819396
"Sanborn County, South Dakota",46,111,2380.0,2339.0,2372.0,-0.01722689075630257,0.01410859341598969,-0.003361344537815114
"Spink County, South Dakota",46,115,6518.0,6570.0,6438.0,0.007977907333537981,-0.020091324200913196,-0.012273703590058305
"Stanley County, South Dakota",46,117,2896.0,2962.0,3058.0,0.02279005524861888,0.03241053342336264,0.055939226519337026
"Sully County, South Dakota",46,119,1328.0,1469.0,1278.0,0.10617469879518082,-0.13002042205582032,-0.03765060240963858
"Todd County, South Dakota",46,121,9575.0,9942.0,10308.0,0.03832898172323751,0.03681351840675928,0.07655352480417754
"Tripp County, South Dakota",46,123,5743.0,5504.0,5448.0,-0.041615880201985034,-0.01017441860465118,-0.05136688142086021
"Turner County, South Dakota",46,125,8368.0,8302.0,8325.0,-0.007887189292543062,0.002770416767044148,-0.005138623326959801
"Union County, South Dakota",46,127,13903.0,14842.0,15659.0,0.0675393799899302,0.055046489691416234,0.12630367546572674
"Walworth County, South Dakota",46,129,5408.0,5495.0,5431.0,0.016087278106508895,-0.011646951774340275,0.004252958579881616
"Yankton County, South Dakota",46,135,22216.0,22636.0,22746.0,0.018905293482174956,0.004859515815515136,0.023856679870363662
"Ziebach County, South Dakota",46,137,2765.0,2833.0,2767.0,0.024593128390596686,-0.02329685845393581,0.0007233273056057588
"Anderson County, Tennessee",47,001,74257.0,75430.0,76513.0,0.015796490566545973,0.014357682619647427,0.030380974184252008
"Bedford County, Tennessee",47,003,44172.0,45986.0,48937.0,0.04106673911074887,0.06417170443178355,0.10787376618672462
"Benton County, Tennessee",47,005,16456.0,16261.0,16133.0,-0.011849781234807955,-0.007871594612877453,-0.01962809917355368
"Bledsoe County, Tennessee",47,007,12946.0,13686.0,14961.0,0.05716051289973745,0.09316089434458563,0.15564653174725773
"Blount County, Tennessee",47,009,121140.0,125188.0,131641.0,0.03341588245005789,0.051546474102949214,0.08668482747234596
"Bradley County, Tennessee",47,011,97192.0,102062.0,106924.0,0.05010700469174423,0.04763771041131859,0.10013169808214673
"Campbell County, Tennessee",47,013,40623.0,40176.0,39818.0,-0.011003618639686907,-0.008910792512943022,-0.019816360190040072
"Cannon County, Tennessee",47,015,13631.0,13787.0,14374.0,0.011444501503924842,0.04257634003046351,0.054508106521898636
"Carroll County, Tennessee",47,017,28644.0,28353.0,27841.0,-0.010159195643066665,-0.01805805382146508,-0.028033794162826475
"Carter County, Tennessee",47,019,57710.0,56941.0,56452.0,-0.013325246924276501,-0.00858783653255124,-0.0217986484144862
"Cheatham County, Tennessee",47,021,38809.0,39422.0,40539.0,0.015795305212708444,0.028334432550352506,0.044577288773222756
"Chester County, Tennessee",47,023,16793.0,17324.0,17260.0,0.0316203179896386,-0.0036942969291157146,0.027809206216875992
"Claiborne County, Tennessee",47,025,31901.0,31748.0,31827.0,-0.004796087896931089,0.0024883457225652883,-0.0023196764991693097
"Clay County, Tennessee",47,027,7888.0,7780.0,7640.0,-0.01369168356997974,-0.01799485861182515,-0.03144016227180524
"Cocke County, Tennessee",47,029,35473.0,35321.0,35797.0,-0.004284949116229231,0.013476402140369714,0.00913370732669927
"Coffee County, Tennessee",47,031,52344.0,53448.0,56024.0,0.02109124254928929,0.04819637778775632,0.07030414183096445
"Crockett County, Tennessee",47,033,14524.0,14600.0,14310.0,0.005232718259432723,-0.019863013698630083,-0.014734232993665608
"Cumberland County, Tennessee",47,035,54977.0,57455.0,60016.0,0.0450733943285373,0.04457401444608822,0.09165651090456017
"Davidson County, Tennessee",47,037,612884.0,658506.0,690540.0,0.0744382297465751,0.04864648158103346,0.12670586929990013
"Decatur County, Tennessee",47,039,11716.0,11686.0,11663.0,-0.0025606008876749575,-0.001968167037480706,-0.0045237282348924435
"DeKalb County, Tennessee",47,041,18569.0,19038.0,20104.0,0.025257149011793878,0.05599327660468534,0.08266465614734231
"Dickson County, Tennessee",47,043,48712.0,50472.0,53289.0,0.03613072754146818,0.055813124108416545,0.09396042043028419
"Dyer County, Tennessee",47,045,38174.0,38054.0,37201.0,-0.003143500812071043,-0.022415514794765334,-0.025488552417876065
"Fayette County, Tennessee",47,047,37458.0,38814.0,40612.0,0.03620054460996314,0.046323491523676985,0.08420097175503227
"Fentress County, Tennessee",47,049,17777.0,17931.0,18405.0,0.008662879000956192,0.026434666220511938,0.03532654553636716
"Franklin County, Tennessee",47,051,41054.0,41138.0,41999.0,0.0020460856432991115,0.02092955418347997,0.02301846348711445
"Gibson County, Tennessee",47,053,49015.0,49572.0,49193.0,0.011363868203611238,-0.007645445009279439,0.003631541364888191
"Giles County, Tennessee",47,055,29558.0,28949.0,29403.0,-0.02060355910413425,0.01568275242668138,-0.005243927193991471
"Grainger County, Tennessee",47,057,22419.0,22736.0,23268.0,0.01413979214059502,0.023399014778325178,0.03786966412418047
"Greene County, Tennessee",47,059,68172.0,68576.0,69077.0,0.00592618670421885,0.007305762949136652,0.01327524496860888
"Grundy County, Tennessee",47,061,13910.0,13524.0,13371.0,-0.027749820273184733,-0.011313220940550095,-0.0387491013659238
"Hamblen County, Tennessee",47,063,61857.0,62999.0,64479.0,0.018461936401700685,0.023492436387879234,0.04238808865609389
"Hamilton County, Tennessee",47,065,328960.0,348121.0,364718.0,0.05824720330739308,0.04767595175240791,0.1087001459143968
"Hancock County, Tennessee",47,067,6782.0,6642.0,6568.0,-0.0206428782070186,-0.01114122252333638,-0.03155411383072837
"Hardeman County, Tennessee",47,069,27655.0,26253.0,25247.0,-0.05069607665883202,-0.038319430160362655,-0.08707286205026221
"Hardin County, Tennessee",47,071,25995.0,25900.0,25665.0,-0.003654548951721459,-0.009073359073359044,-0.012694748990190408
"Hawkins County, Tennessee",47,073,56562.0,56595.0,56735.0,0.0005834305717620225,0.0024737167594310883,0.0030585905731763674
"Haywood County, Tennessee",47,075,19010.0,18248.0,17391.0,-0.04008416622830091,-0.046964050854888195,-0.0851657022619674
"Henderson County, Tennessee",47,077,27518.0,28013.0,27956.0,0.017988225888509346,-0.002034769571270467,0.015916854422559856
"Henry County, Tennessee",47,079,32042.0,32269.0,32251.0,0.007084451657199953,-0.0005578109021041611,0.006522688970725943
"Hickman County, Tennessee",47,081,24506.0,24283.0,25017.0,-0.009099812290867537,0.0302269077132149,0.02085203623602383
"Houston County, Tennessee",47,083,8286.0,8290.0,8201.0,0.0004827419744146688,-0.010735826296743078,-0.010258266956311823
"Humphreys County, Tennessee",47,085,18416.0,18240.0,18528.0,-0.009556907037358786,0.015789473684210575,0.006081668114682914
"Jackson County, Tennessee",47,087,11491.0,11496.0,11767.0,0.00043512313984850337,0.023573416840640293,0.024018797319641516
"Jefferson County, Tennessee",47,089,50600.0,52490.0,54162.0,0.03735177865612638,0.03185368641646025,0.07039525691699611
"Johnson County, Tennessee",47,091,18190.0,18017.0,17755.0,-0.009510720175920806,-0.014541821612921169,-0.023914238592633308
"Knox County, Tennessee",47,093,423748.0,444348.0,466184.0,0.04861379876719174,0.049141663741031794,0.10014442546041513
"Lake County, Tennessee",47,095,7827.0,7687.0,7273.0,-0.017886802095311127,-0.05385716144139452,-0.07078063114858824
"Lauderdale County, Tennessee",47,097,27745.0,27427.0,25689.0,-0.011461524599026829,-0.06336821380391588,-0.07410344206163277
"Lawrence County, Tennessee",47,099,41319.0,42226.0,43780.0,0.021951160483070664,0.03680197035002131,0.05956097679033867
"Lewis County, Tennessee",47,101,12003.0,11944.0,12131.0,-0.0049154378072148175,0.01565639651707973,0.010664000666499973
"Lincoln County, Tennessee",47,103,32885.0,33550.0,34158.0,0.020221985707769452,0.01812220566318934,0.038710658354873084
"Loudon County, Tennessee",47,105,47102.0,50229.0,53169.0,0.06638783915757296,0.05853192378904626,0.1288055708887097
"McMinn County, Tennessee",47,107,52075.0,52506.0,53392.0,0.008276524243878924,0.01687426198910602,0.025290446471435413
"McNairy County, Tennessee",47,109,25760.0,26103.0,25814.0,0.013315217391304257,-0.011071524345860673,0.00209627329192541
"Macon County, Tennessee",47,111,21934.0,22761.0,24208.0,0.037704021154372214,0.06357365669346682,0.10367466034467032
"Madison County, Tennessee",47,113,97378.0,98184.0,97838.0,0.00827702355768234,-0.003523995763057064,0.004723859598677382
"Marion County, Tennessee",47,115,28123.0,28306.0,28639.0,0.006507129395868061,0.011764290256482735,0.0183479714113004
"Marshall County, Tennessee",47,117,29902.0,31159.0,33708.0,0.04203732191826637,0.0818062197118008,0.12728245602300858
"Maury County, Tennessee",47,119,79029.0,84089.0,94615.0,0.0640271292816561,0.12517689590790715,0.19721874248693516
"Meigs County, Tennessee",47,121,11581.0,11716.0,12237.0,0.011657024436577235,0.044469102082622,0.05664450392884901
"Adair County, Missouri",29,001,25315.0,25560.0,25468.0,0.009678056488248155,-0.0035993740219092407,0.006043847521232548
"Andrew County, Missouri",29,003,17006.0,17328.0,17554.0,0.018934493708103073,0.013042474607571464,0.032223920969069786
"Atchison County, Missouri",29,005,5811.0,5440.0,5180.0,-0.06384443297194975,-0.047794117647058876,-0.10858716227843745
"Audrain County, Missouri",29,007,25684.0,25783.0,25336.0,0.0038545397913096746,-0.017337005003296713,-0.013549291387634277
"Barry County, Missouri",29,009,35753.0,35726.0,35615.0,-0.0007551813833803767,-0.0031069809102614032,-0.0038598159594999126
"Barton County, Missouri",29,011,12634.0,12166.0,11732.0,-0.03704290011081213,-0.03567318757192173,-0.07139464935887285
"Bates County, Missouri",29,013,17132.0,16643.0,16282.0,-0.028543077282278784,-0.021690800937331,-0.04961475601214105
"Benton County, Missouri",29,015,18975.0,18854.0,19305.0,-0.006376811594202891,0.02392065344224048,0.017391304347825987
"Bollinger County, Missouri",29,017,12445.0,12356.0,12181.0,-0.007151466452390509,-0.014163159598575614,-0.021213338690237005
"Boone County, Missouri",29,019,158067.0,170770.0,179704.0,0.08036465549418925,0.05231598055864617,0.13688499180727165
"Buchanan County, Missouri",29,021,88195.0,89561.0,87904.0,0.015488406372243357,-0.018501356617277587,-0.00329950677476043
"Butler County, Missouri",29,023,42437.0,42951.0,42570.0,0.012112072012630426,-0.008870573444157315,0.0031340575441243246
"Caldwell County, Missouri",29,025,9380.0,9083.0,9052.0,-0.03166311300639657,-0.0034129692832765013,-0.034968017057569245
"Callaway County, Missouri",29,027,43769.0,44566.0,44944.0,0.01820923484658099,0.008481802270789318,0.0268454842468413
"Camden County, Missouri",29,029,43157.0,43927.0,45823.0,0.01784183330630018,0.04316251963484863,0.06177445142155391
"Cape Girardeau County, Missouri",29,031,74283.0,77606.0,78834.0,0.04473432683117262,0.015823518800092806,0.06126570009288801
"Carroll County, Missouri",29,033,9485.0,9096.0,8723.0,-0.04101212440695834,-0.04100703605980649,-0.0803373748023195
"Carter County, Missouri",29,035,6141.0,6284.0,6085.0,0.023286109754111717,-0.031667727562062375,-0.009119035987624202
"Cass County, Missouri",29,037,97598.0,100781.0,104687.0,0.03261337322486124,0.03875730544447853,0.07263468513699056
"Cedar County, Missouri",29,039,14091.0,13892.0,14144.0,-0.014122489532325644,0.018139936654189448,0.003761266056347967
"Chariton County, Missouri",29,041,7871.0,7650.0,7449.0,-0.02807775377969768,-0.026274509803921542,-0.053614534366662414
"Christian County, Missouri",29,043,74156.0,80904.0,87324.0,0.09099735692324296,0.0793533076238504,0.1775716058039809
"Clark County, Missouri",29,045,7169.0,6919.0,6783.0,-0.03487236713628117,-0.019656019656019708,-0.05384293485841818
"Clay County, Missouri",29,047,215015.0,230361.0,246480.0,0.07137176476059803,0.06997278185109468,0.14633862753761373
"Clinton County, Missouri",29,049,20682.0,20498.0,20503.0,-0.00889662508461464,0.00024392623670599356,-0.008654868968184903
"Cole County, Missouri",29,051,74767.0,76533.0,76630.0,0.023620046277100792,0.0012674271229404788,0.024917410087337943
"Cooper County, Missouri",29,053,17583.0,17593.0,17522.0,0.000568731160780267,-0.004035696015460721,-0.003469260080759873
"Crawford County, Missouri",29,055,24640.0,24660.0,23984.0,0.0008116883116882079,-0.027412814274128117,-0.02662337662337666
"Dade County, Missouri",29,057,7929.0,7618.0,7571.0,-0.039223105057384244,-0.006169598319768932,-0.04515071257409509
"Dallas County, Missouri",29,059,16813.0,16564.0,16841.0,-0.01480996847677396,0.016723013764791128,0.0016653779813240455
"Daviess County, Missouri",29,061,8359.0,8277.0,8294.0,-0.009809785859552611,0.00205388425758124,-0.007776049766718529
"DeKalb County, Missouri",29,063,12872.0,12782.0,11872.0,-0.006991920447482869,-0.07119386637458924,-0.07768800497203232
"Dent County, Missouri",29,065,15497.0,15612.0,15518.0,0.007420791120862136,-0.006021009479887263,0.0013551009872878605
"Douglas County, Missouri",29,067,13689.0,13516.0,13335.0,-0.012637884432756263,-0.013391535957383849,-0.025860179706333586
"Dunklin County, Missouri",29,069,32140.0,31562.0,29657.0,-0.017983820784069682,-0.060357391800266114,-0.07725575606720603
"Franklin County, Missouri",29,071,100737.0,101828.0,103629.0,0.010830181561888974,0.017686687355148,0.028708418952321457
"Gasconade County, Missouri",29,073,15334.0,14948.0,14673.0,-0.025172818573105493,-0.018397109981268422,-0.04310682144254596
"Gentry County, Missouri",29,075,6760.0,6785.0,6576.0,0.0036982248520709415,-0.030803242446573287,-0.02721893491124261
"Greene County, Missouri",29,077,270190.0,283206.0,291574.0,0.04817350753173688,0.029547396594704844,0.07914430585884014
"Grundy County, Missouri",29,079,10214.0,10256.0,9885.0,0.004112003132954678,-0.036173946957878345,-0.03221069120814568
"Harrison County, Missouri",29,081,8941.0,8722.0,8427.0,-0.02449390448495692,-0.033822517771153415,-0.05748797673638295
"Henry County, Missouri",29,083,22373.0,22034.0,21854.0,-0.015152192374737417,-0.008169193065262759,-0.023197604255128956
"Hickory County, Missouri",29,085,9579.0,9335.0,9452.0,-0.025472387514354322,0.01253347616497047,-0.013258168911159829
"Holt County, Missouri",29,087,4944.0,4615.0,4374.0,-0.06654530744336573,-0.05222101841820148,-0.11529126213592233
"Howard County, Missouri",29,089,10120.0,10182.0,10022.0,0.006126482213438811,-0.015714005107051676,-0.009683794466403217
"Howell County, Missouri",29,091,39763.0,40326.0,40130.0,0.01415889143173299,-0.0048603878391112465,0.009229685888891614
"Iron County, Missouri",29,093,10670.0,10322.0,10150.0,-0.032614807872539786,-0.016663437318349184,-0.04873477038425489
"Jackson County, Missouri",29,095,666997.0,680905.0,700733.0,0.020851667998506684,0.029120068144601774,0.05057893813615344
"Jasper County, Missouri",29,097,115029.0,117184.0,120528.0,0.018734406106286183,0.028536318951392747,0.047805336045692925
"Jefferson County, Missouri",29,099,216262.0,221577.0,224777.0,0.02457667088993909,0.01444193214999756,0.0393735376534019
"Johnson County, Missouri",29,101,52041.0,54155.0,53948.0,0.04062181741319337,-0.0038223617394516074,0.03664418439307471
"Knox County, Missouri",29,103,4134.0,4035.0,3948.0,-0.02394775036284469,-0.021561338289962872,-0.044992743105950694
"Laclede County, Missouri",29,105,35357.0,35514.0,35680.0,0.004440421981502851,0.004674212986427895,0.009135390446022074
"Lafayette County, Missouri",29,107,33313.0,32916.0,32697.0,-0.011917269534415964,-0.00665329930732772,-0.018491279680605155
"Lawrence County, Missouri",29,109,38373.0,38244.0,38241.0,-0.003361738722539309,-7.844367743958802e-05,-0.00343991869283089
"Lewis County, Missouri",29,111,10235.0,10172.0,9898.0,-0.006155349291646295,-0.026936688950058962,-0.03292623351245727
"Lincoln County, Missouri",29,113,51333.0,53850.0,57590.0,0.0490327859271813,0.06945218198700087,0.12189040188572653
"Linn County, Missouri",29,115,12824.0,12401.0,12004.0,-0.032985028072364364,-0.032013547294573064,-0.0639426076107299
"Livingston County, Missouri",29,117,14961.0,15042.0,14969.0,0.005414076599157713,-0.0048530780481318425,0.0005347236147317247
"McDonald County, Missouri",29,119,23016.0,22763.0,22882.0,-0.010992353145637845,0.005227781926810948,-0.005822036843934675
"Macon County, Missouri",29,121,15539.0,15460.0,15154.0,-0.0050839822382392486,-0.01979301423027169,-0.02477636913572301
"Madison County, Missouri",29,123,12269.0,12401.0,12176.0,0.01075882304996334,-0.018143698088863847,-0.007580079876110535
"Maries County, Missouri",29,125,9203.0,9057.0,8791.0,-0.01586439204607193,-0.02936954841559014,-0.04476801043138112
"Marion County, Missouri",29,127,28579.0,28840.0,28572.0,0.00913257986633531,-0.009292649098474381,-0.0002449350922005822
"Mercer County, Missouri",29,129,3731.0,3718.0,3623.0,-0.0034843205574912606,-0.025551371705217818,-0.028946663093004532
"Miller County, Missouri",29,131,24805.0,24956.0,25369.0,0.006087482362426844,0.016549126462574115,0.022737351340455625
"Mississippi County, Missouri",29,133,14143.0,14208.0,13328.0,0.004595913172594113,-0.061936936936936915,-0.057625680548681335
"Moniteau County, Missouri",29,135,15468.0,15801.0,15907.0,0.02152831652443754,0.006708436174925669,0.028381174036721024
"Monroe County, Missouri",29,137,9078.0,8680.0,8630.0,-0.04384225600352498,-0.005760368663594417,-0.04935007710949546
"Montgomery County, Missouri",29,139,12247.0,11939.0,11414.0,-0.025149016085571962,-0.04397353212161825,-0.06801665714052418
"Morgan County, Missouri",29,141,20631.0,20225.0,20438.0,-0.019679123648877916,0.010531520395550054,-0.009354854345402508
"New Madrid County, Missouri",29,143,18847.0,18411.0,17275.0,-0.023133655223642968,-0.061702243224159514,-0.08340850002652944
"Newton County, Missouri",29,145,57561.0,58777.0,58288.0,0.021125414777366514,-0.008319580788403669,0.012630079394034155
"Nodaway County, Missouri",29,147,23031.0,23186.0,22199.0,0.006730059485041906,-0.04256879151211934,-0.03612522252616035
"Oregon County, Missouri",29,149,10739.0,10979.0,10561.0,0.02234844957631066,-0.038072684215320174,-0.01657510010243035
"Osage County, Missouri",29,151,13768.0,13758.0,13613.0,-0.0007263219058686321,-0.0105393225759558,-0.011257989540964575
"Ozark County, Missouri",29,153,9688.0,9537.0,9138.0,-0.015586292320396322,-0.04183705567788609,-0.05677126341866223
"Pemiscot County, Missouri",29,155,18587.0,17837.0,16330.0,-0.04035078280518645,-0.08448730167629082,-0.12142895572174095
"Perry County, Missouri",29,157,18919.0,19100.0,19227.0,0.00956710185527787,0.006649214659685931,0.01627993022887053
"Pettis County, Missouri",29,159,41587.0,42215.0,42421.0,0.015100872868925475,0.004879782067985339,0.02005434390554739
"Phelps County, Missouri",29,161,44473.0,45029.0,44587.0,0.012501967485890386,-0.009815896422305626,0.0025633530456681264
"Pike County, Missouri",29,163,18590.0,18517.0,18158.0,-0.0039268423883808135,-0.019387589782362102,-0.023238300161377068
"Platte County, Missouri",29,165,86894.0,93394.0,102848.0,0.07480378392063902,0.1012270595541469,0.18360301056459605
"Polk County, Missouri",29,167,30729.0,31107.0,32031.0,0.012301083666894419,0.02970392516153919,0.042370399297080974
"Pulaski County, Missouri",29,169,49114.0,53443.0,52359.0,0.08814187400741136,-0.02028329247983829,0.06607077411735962
"Putnam County, Missouri",29,171,5040.0,4895.0,4746.0,-0.02876984126984128,-0.03043922369765062,-0.05833333333333335
"Ralls County, Missouri",29,173,10127.0,10243.0,10258.0,0.011454527500740497,0.0014644147222493409,0.012935716401698327
"Randolph County, Missouri",29,175,25495.0,25135.0,24769.0,-0.014120415767797656,-0.01456136860950863,-0.02847617179839179
"Ray County, Missouri",29,177,23667.0,23031.0,22900.0,-0.02687286094562047,-0.005687985758325742,-0.03240799425360208
"Reynolds County, Missouri",29,179,6698.0,6578.0,6274.0,-0.0179157957599283,-0.046214654910307074,-0.06330247835174674
"Ripley County, Missouri",29,181,14057.0,13990.0,13484.0,-0.0047663086006971556,-0.03616869192280203,-0.040762609376111536
"St. Charles County, Missouri",29,183,350606.0,374805.0,398472.0,0.06902049594131299,0.06314483531436355,0.13652361910520638
"St. Clair County, Missouri",29,185,9757.0,9520.0,9455.0,-0.024290253151583507,-0.0068277310924369505,-0.03095213692733423
"Ste. Genevieve County, Missouri",29,186,18205.0,17990.0,17887.0,-0.011809942323537492,-0.005725403001667573,-0.017467728645976344
"St. Francois County, Missouri",29,187,64239.0,66010.0,66653.0,0.027568922305764465,0.00974094834116035,0.03757841809492679
"St. Louis County, Missouri",29,189,999454.0,1001327.0,996179.0,0.0018740232166762905,-0.005141177657248863,-0.0032767891268632443
"Saline County, Missouri",29,195,23126.0,23334.0,22932.0,0.008994205655971532,-0.017228079197737167,-0.008388826429127416
"Schuyler County, Missouri",29,197,4361.0,4395.0,4550.0,0.007796376977757369,0.03526734926052333,0.043338683788122
"Scotland County, Missouri",29,199,4831.0,4873.0,4923.0,0.008693852204512575,0.01026061974143233,0.019043676257503694
"Scott County, Missouri",29,201,39370.0,39061.0,38538.0,-0.007848615697231387,-0.013389314149663378,-0.02113284226568457
"Shannon County, Missouri",29,203,8404.0,8317.0,8207.0,-0.01035221323179436,-0.013225922808705048,-0.02344121846739644
"Shelby County, Missouri",29,205,6439.0,6179.0,5975.0,-0.040378940829321364,-0.03301505097912283,-0.07206087901848113
"Stoddard County, Missouri",29,207,30089.0,29837.0,29255.0,-0.008375153710658334,-0.01950598250494351,-0.027717770613845616
"Stone County, Missouri",29,209,32003.0,31375.0,31875.0,-0.019623160328719136,0.015936254980079667,-0.003999625035152943
"Sullivan County, Missouri",29,211,6728.0,6512.0,6163.0,-0.03210463733650415,-0.05359336609336607,-0.08397740784780028
"Taney County, Missouri",29,213,49324.0,53555.0,55563.0,0.0857797421133728,0.03749416487722912,0.12649014678452675
"Texas County, Missouri",29,215,25662.0,25735.0,25518.0,0.0028446730574389623,-0.008432096366815633,-0.0056114098667290335
"Vernon County, Missouri",29,217,20917.0,20878.0,20560.0,-0.0018645121193288094,-0.015231343998467262,-0.017067457092317273
"Warren County, Missouri",29,219,31635.0,33043.0,35090.0,0.04450766556029717,0.06194958084919655,0.10921447763553016
"Washington County, Missouri",29,221,24981.0,25048.0,24819.0,0.002682038349145266,-0.009142446502714785,-0.0064849285456947126
"Wayne County, Missouri",29,223,13433.0,13397.0,13058.0,-0.002679967244844761,-0.025304172575949857,-0.027916325467133185
"Webster County, Missouri",29,225,35678.0,36690.0,39127.0,0.028364818655754354,0.06642136822022349,0.09667021694041145
"Worth County, Missouri",29,227,2188.0,2082.0,2001.0,-0.04844606946983543,-0.0389048991354467,-0.0854661791590493
"Wright County, Missouri",29,229,18731.0,18449.0,18256.0,-0.01505525599273927,-0.010461271613637635,-0.025359030484224054
"St. Louis city, Missouri",29,510,318809.0,317850.0,304709.0,-0.0030080706629987963,-0.04134340097530287,-0.04422710776671923
