NAME,state,county,population_2011,population_2016,population_2021,2011_to_2016_chg,2016_to_2021_chg,2011_to_2021_chg
"Murray County, Oklahoma",40,099,13313.0,13792.0,13874.0,0.03597986930068364,0.005945475638051034,0.042139262375122
"Ottawa County, Oklahoma",40,115,31975.0,32022.0,30568.0,0.001469898358092303,-0.04540628318031359,-0.04400312744331514
"Wagoner County, Oklahoma",40,145,71792.0,76190.0,80509.0,0.06126030755515943,0.056687229295182995,0.12142021395141511
"Caddo County, Oklahoma",40,015,29042.0,29510.0,27253.0,0.01611459265890769,-0.0764825482887157,-0.0616004407409958
"Muskogee County, Oklahoma",40,101,70593.0,69939.0,66881.0,-0.00926437465471086,-0.04372381646863699,-0.05258311730624854
"Bryan County, Oklahoma",40,013,41865.0,44529.0,45809.0,0.06363310641347186,0.02874531204383657,0.09420757195748242
"Jackson County, Oregon",41,029,202178.0,210916.0,221662.0,0.04321934137245398,0.050949193043676066,0.09637052498293586
"Grant County, Oregon",41,023,7359.0,7227.0,7225.0,-0.017937219730941756,-0.0002767400027674505,-0.01820899578747115
"Clackamas County, Oregon",41,005,373832.0,394967.0,418577.0,0.05653609107834545,0.05977714593877459,0.11969280318431808
"Tillamook County, Oregon",41,057,25249.0,25552.0,27129.0,0.012000475266347177,0.06171728240450847,0.07445839439185709
"Josephine County, Oregon",41,033,82456.0,84063.0,87686.0,0.019489182109246217,0.04309862840964507,0.06342776753662549
"Umatilla County, Oregon",41,059,75344.0,76582.0,79509.0,0.01643130176258234,0.03822046956203806,0.0552797833935017
"Columbia County, Oregon",41,009,49247.0,49645.0,52381.0,0.008081710561049338,0.05511129016013694,0.06363839421690654
"Wasco County, Oregon",41,065,24910.0,25657.0,26603.0,0.029987956643918068,0.03687102934871578,0.06796467282215968
"Lane County, Oregon",41,039,349832.0,360273.0,380532.0,0.029845754533604607,0.05623235712917696,0.08775640879050517
"Washington County, Oregon",41,067,524275.0,564088.0,596969.0,0.07593915406990615,0.05829055041057418,0.13865623956892859
"Clatsop County, Oregon",41,007,36966.0,37660.0,40720.0,0.018774008548395837,0.08125331917153478,0.1015527782286425
"Cameron County, Pennsylvania",42,023,5130.0,4807.0,4596.0,-0.062962962962963,-0.043894320782192686,-0.10409356725146202
"Bucks County, Pennsylvania",42,017,624351.0,626220.0,643872.0,0.0029935084591841132,0.028188176679122323,0.0312660666836444
"Lehigh County, Pennsylvania",42,077,347197.0,358792.0,372492.0,0.03339602588732049,0.03818368302526265,0.07285489217936791
"Clarion County, Pennsylvania",42,031,40178.0,38939.0,37571.0,-0.030837771914978385,-0.035131872929453745,-0.06488625616008759
"Greene County, Pennsylvania",42,059,38895.0,37669.0,36248.0,-0.03152076102326773,-0.037723326873556506,-0.06805501992544027
"Luzerne County, Pennsylvania",42,079,319897.0,318917.0,324825.0,-0.0030634860595754043,0.018525196210926298,0.015404958471007868
"Columbia County, Pennsylvania",42,037,67020.0,66772.0,65013.0,-0.0037003879438973764,-0.026343377463607487,-0.029946284691137026
"Jefferson County, Pennsylvania",42,065,45173.0,44575.0,44491.0,-0.013237996148141584,-0.0018844643858665355,-0.015097514001726653
"Perry County, Pennsylvania",42,099,45785.0,45647.0,45879.0,-0.003014087583269598,0.005082480776392728,0.002053074150922818
"Sullivan County, Pennsylvania",42,113,6469.0,6302.0,5935.0,-0.025815427423094728,-0.058235480799746164,-0.082547534394806
"Kent County, Rhode Island",44,003,166631.0,164886.0,169345.0,-0.010472241059586773,0.027042926628094488,0.016287485521901734
"Washington County, Rhode Island",44,009,126937.0,126319.0,129735.0,-0.004868556843158456,0.027042645999414194,0.02204243049701815
"Newberry County, South Carolina",45,071,37395.0,37750.0,37842.0,0.009493247760395729,0.0024370860927152016,0.011953469715202614
"Clarendon County, South Carolina",45,027,34746.0,34056.0,31613.0,-0.019858400967017742,-0.07173478975804559,-0.09016865250676331
"Sumter County, South Carolina",45,085,106899.0,107682.0,105537.0,0.0073246709510845776,-0.01991976374881599,-0.012740998512614676
"Barnwell County, South Carolina",45,011,22638.0,21917.0,20801.0,-0.03184910327767465,-0.0509193776520509,-0.0811467444120505
"Darlington County, South Carolina",45,031,68581.0,67689.0,63433.0,-0.013006517840218113,-0.06287579961293566,-0.07506452224377014
"York County, South Carolina",45,091,221441.0,245606.0,276569.0,0.10912613292028128,0.12606776707409417,0.24895118790106618
"Cherokee County, South Carolina",45,021,55111.0,56274.0,56204.0,0.021102865126744197,-0.0012439137079290896,0.019832701275607434
"Jasper County, South Carolina",45,053,24195.0,27186.0,28363.0,0.12362058276503407,0.04329434267637744,0.17226699731349449
"Lee County, South Carolina",45,061,19412.0,18189.0,16730.0,-0.06300226663919228,-0.08021331574028256,-0.13816196167319184
"Abbeville County, South Carolina",45,001,25515.0,24951.0,24374.0,-0.02210464432686654,-0.023125325638250982,-0.044718792866941026
"San Jacinto County, Texas",48,407,26192.0,27172.0,27380.0,0.037416004886988485,0.007654938907699194,0.04535736102626764
"Upshur County, Texas",48,459,39056.0,40295.0,40781.0,0.03172367882015559,0.012061049758034459,0.04416734944694789
"Waller County, Texas",48,473,41990.0,47049.0,55505.0,0.12048106692069549,0.17972751811940735,0.32186234817813775
"Wilson County, Texas",48,493,42222.0,46444.0,49374.0,0.09999526313296392,0.06308672810266125,0.16939036521244843
"Hockley County, Texas",48,219,22929.0,23377.0,21670.0,0.01953857560294825,-0.07302049022543522,-0.05490863099132104
"Midland County, Texas",48,329,135002.0,155817.0,166964.0,0.1541829009940594,0.07153904901262376,0.2367520481178056
"Llano County, Texas",48,299,19133.0,19624.0,21246.0,0.02566246798724725,0.08265389319200978,0.11043746406731825
"Fannin County, Texas",48,147,33853.0,33757.0,35453.0,-0.002835790033379637,0.05024143140681936,0.04726316722299351
"Brazos County, Texas",48,041,189858.0,209896.0,231095.0,0.10554203668004503,0.10099763692495323,0.2171991699059297
"Gaines County, Texas",48,165,17123.0,19485.0,21167.0,0.13794311744437304,0.0863228124198101,0.23617356771593756
"Gray County, Texas",48,179,22628.0,23028.0,21398.0,0.017677214071062375,-0.07078339412888657,-0.05435743326851683
"Jack County, Texas",48,237,9044.0,8866.0,8494.0,-0.019681556833259672,-0.04195804195804198,-0.06081379920389207
"Bosque County, Texas",48,035,18118.0,17953.0,18275.0,-0.009106965448725024,0.017935721049406883,0.008665415608786864
"Bexar County, Texas",48,029,1686452.0,1858699.0,1990522.0,0.10213572636517365,0.07092218804658534,0.1803016036033045
"Baylor County, Texas",48,023,3770.0,3639.0,3491.0,-0.034748010610079594,-0.04067051387743881,-0.07400530503978775
"Denton County, Texas",48,121,648470.0,754650.0,885012.0,0.16373926318873666,0.17274498111707404,0.3647693802334726
"Galveston County, Texas",48,167,289658.0,314485.0,347084.0,0.08571142519799202,0.10365836208404211,0.19825449322994704
"Roberts County, Texas",48,393,885.0,939.0,724.0,0.0610169491525423,-0.2289669861554846,-0.1819209039548022
"Uvalde County, Texas",48,463,26330.0,27055.0,24918.0,0.02753513102924421,-0.07898724819811498,-0.05362704139764529
"Bowie County, Texas",48,037,91903.0,93483.0,92957.0,0.01719203943288039,-0.00562669148401318,0.011468613646997472
"Kent County, Texas",48,263,859.0,667.0,632.0,-0.22351571594877762,-0.052473763118440764,-0.26426076833527357
"Somervell County, Texas",48,425,8320.0,8673.0,9170.0,0.042427884615384714,0.057304277643260626,0.10216346153846145
"Hardin County, Texas",48,199,53984.0,55624.0,56124.0,0.03037937166567861,0.008988925643607093,0.03964137522228817
"Leon County, Texas",48,289,16757.0,16923.0,15877.0,0.009906307811660797,-0.06180937186078117,-0.05251536671241874
"Newton County, Texas",48,351,14411.0,14138.0,12532.0,-0.01894386232738876,-0.11359456783137645,-0.13038651030462844
"Reeves County, Texas",48,389,13473.0,14438.0,14584.0,0.07162473094336819,0.010112203906358141,0.08246121873376389
"Travis County, Texas",48,453,1007264.0,1148176.0,1267795.0,0.13989579693109255,0.10418176307465066,0.25865215077675763
"Collingsworth County, Texas",48,087,3036.0,3032.0,2948.0,-0.0013175230566534468,-0.02770448548812665,-0.02898550724637683
"Erath County, Texas",48,143,37525.0,40641.0,42288.0,0.08303797468354435,0.040525577618661046,0.12692871419053975
"Motley County, Texas",48,345,1030.0,1022.0,1269.0,-0.007766990291262155,0.2416829745596869,0.23203883495145639
"Coleman County, Texas",48,083,8840.0,8476.0,7848.0,-0.04117647058823526,-0.07409155261916,-0.11221719457013579
"Medina County, Texas",48,325,45559.0,47920.0,50458.0,0.051822910950635404,0.052963272120200244,0.10753089400557525
"Henderson County, Texas",48,213,78394.0,79213.0,81717.0,0.01044722810419163,0.03161097294635984,0.04238844809551745
"Lamar County, Texas",48,277,49681.0,49626.0,49932.0,-0.0011070630623377653,0.006166122597025758,0.005052233248123095
"Kimble County, Texas",48,267,4578.0,4453.0,4295.0,-0.027304499781564018,-0.03548169773186616,-0.06181738750546095
"Washington County, Texas",48,477,33261.0,34544.0,35561.0,0.03857370493971923,0.029440713293191312,0.06915005562069698
"Stephens County, Texas",48,429,9579.0,9787.0,9142.0,0.021714166405679025,-0.06590374987227954,-0.045620628458085344
"Andrews County, Texas",48,003,14500.0,17215.0,18184.0,0.1872413793103449,0.05628812082486201,0.25406896551724145
"Gonzales County, Texas",48,177,19686.0,20370.0,19720.0,0.03474550441938429,-0.031909671084928815,0.0017271157167531026
"Lynn County, Texas",48,305,5927.0,5723.0,5587.0,-0.03441876159946011,-0.023763760265595013,-0.05736460266576682
"Zapata County, Texas",48,505,13853.0,14335.0,13945.0,0.03479390745686861,-0.02720613882106737,0.006641160759402354
"Hood County, Texas",48,221,50569.0,54217.0,60521.0,0.07213905752536132,0.11627349355368244,0.19680041131918768
"King County, Texas",48,269,253.0,274.0,229.0,0.08300395256916993,-0.16423357664233573,-0.09486166007905139
"Cherokee County, Texas",48,073,50427.0,51257.0,50564.0,0.016459436413032602,-0.013520104571082991,0.00271679854046436
"Delta County, Texas",48,119,5220.0,5226.0,5251.0,0.0011494252873562871,0.004783773440489858,0.0059386973180075575
"Jones County, Texas",48,253,20140.0,19944.0,19721.0,-0.009731876861966193,-0.011181307661452089,-0.020804369414101243
"Jim Wells County, Texas",48,249,40821.0,41486.0,39203.0,0.016290634722324393,-0.055030612736826856,-0.03963646162514389
"Dallam County, Texas",48,111,6605.0,7052.0,7135.0,0.06767600302800902,0.011769710720362925,0.08024224072672226
"Fort Bend County, Texas",48,157,565295.0,683756.0,806497.0,0.20955607249312314,0.17950994214310367,0.4266834130852033
"Irion County, Texas",48,235,1526.0,1631.0,1555.0,0.0688073394495412,-0.04659717964438992,0.019003931847968447
"Willacy County, Texas",48,489,21894.0,21944.0,20423.0,0.0022837307024756726,-0.06931279620853081,-0.06718735726683112
"Dawson County, Texas",48,115,13805.0,13317.0,12371.0,-0.03534951104672224,-0.07103702034992865,-0.10387540746106483
"Burleson County, Texas",48,051,17109.0,17417.0,17687.0,0.018002221053246892,0.015502095653671777,0.03378338885966459
"Ferry County, Washington",53,019,7530.0,7639.0,7198.0,0.014475431606905786,-0.057730069380809046,-0.04409030544488712
"Douglas County, Washington",53,017,37842.0,40101.0,42622.0,0.059695576343745005,0.06286626268671602,0.1263146768141219
"Pierce County, Washington",53,053,791528.0,832896.0,910225.0,0.05226347014887667,0.09284352428154286,0.14995931919022443
"Franklin County, Washington",53,021,75102.0,87810.0,95313.0,0.1692098745705839,0.08544584899214214,0.26911400495326365
"Whatcom County, Washington",53,073,198937.0,209729.0,224533.0,0.054248329873276546,0.07058632807098686,0.12866384835400146
"Hampshire County, West Virginia",54,027,23750.0,23455.0,23214.0,-0.012421052631579,-0.010274994670645965,-0.02256842105263157
"Doddridge County, West Virginia",54,017,8097.0,8363.0,7929.0,0.03285167345930584,-0.05189525289967711,-0.02074842534271948
"Marion County, West Virginia",54,049,56416.0,56716.0,56256.0,0.005317640385706257,-0.008110586078002635,-0.0028360748723765816
"Hancock County, West Virginia",54,029,30732.0,30024.0,29223.0,-0.02303787582975403,-0.026678657074340473,-0.04910191331511127
"Nicholas County, West Virginia",54,067,26208.0,25743.0,24770.0,-0.01774267399267404,-0.03779668259332636,-0.054868742368742396
"Tucker County, West Virginia",54,093,7119.0,6922.0,6822.0,-0.027672425902514397,-0.014446691707598935,-0.041719342604298326
"Roane County, West Virginia",54,087,15004.0,14513.0,14129.0,-0.032724606771527553,-0.026459036725694163,-0.05831778192482007
"Wood County, West Virginia",54,107,86852.0,86262.0,84678.0,-0.006793165384792466,-0.018362662586074996,-0.025031087367015203
"Mason County, West Virginia",54,053,27152.0,27060.0,25667.0,-0.0033883323512080565,-0.05147819660014785,-0.054692103712433715
"Pleasants County, West Virginia",54,073,7653.0,7612.0,7623.0,-0.005357376192342889,0.0014450867052022698,-0.003920031360250875
"Jefferson County, West Virginia",54,037,52874.0,55531.0,57542.0,0.050251541400310185,0.03621400659091312,0.08828535764269763
"Pendleton County, West Virginia",54,071,7725.0,7291.0,6249.0,-0.05618122977346274,-0.14291592374159923,-0.19106796116504854
"Ohio County, West Virginia",54,069,44452.0,43257.0,42443.0,-0.026882929901916652,-0.01881776359895504,-0.04519481688113025
"Calhoun County, West Virginia",54,013,7616.0,7482.0,6420.0,-0.0175945378151261,-0.14194065757818763,-0.15703781512605042
"Raleigh County, West Virginia",54,081,78701.0,78051.0,74929.0,-0.008259107254037446,-0.03999948751457383,-0.04792823471112184
"Barbour County, West Virginia",54,001,16373.0,16892.0,15600.0,0.031698528064496356,-0.07648591049017284,-0.04721187320588771
"Wayne County, West Virginia",54,099,42533.0,41237.0,39337.0,-0.03047045823243133,-0.04607512670659841,-0.07514165471516232
"Winnebago County, Wisconsin",55,139,166033.0,169487.0,171304.0,0.020803093360958425,0.010720586239652663,0.03174670095703869
"Green County, Wisconsin",55,045,36653.0,37050.0,37098.0,0.010831309851853765,0.0012955465587045634,0.012140888876763123
"Shawano County, Wisconsin",55,115,41866.0,41384.0,40836.0,-0.011512922180289542,-0.013241832592306158,-0.024602302584436075
"Langlade County, Wisconsin",55,067,20090.0,19414.0,19469.0,-0.033648581383773024,0.0028330071082722785,-0.030910900945744113
"Vernon County, Wisconsin",55,123,29630.0,30442.0,30719.0,0.027404657441781888,0.009099270744366228,0.03675329058386767
"Kewaunee County, Wisconsin",55,061,20613.0,20459.0,20535.0,-0.007471013438121621,0.0037147465663034396,-0.0037840197933343145
"Eau Claire County, Wisconsin",55,035,98168.0,101907.0,105206.0,0.038087767908076,0.032372653497797055,0.07169342351886554
"Polk County, Wisconsin",55,095,44249.0,43483.0,44806.0,-0.01731112567515647,0.030425683600487474,0.012587855092770495
"Washburn County, Wisconsin",55,129,15965.0,15685.0,16561.0,-0.017538365173817683,0.05584953777494417,0.03733166301284063
"Walworth County, Wisconsin",55,127,102147.0,103021.0,105945.0,0.008556296318051437,0.028382562778462628,0.037181708713912354
"Juneau County, Wisconsin",55,057,26741.0,26399.0,26595.0,-0.012789349687745366,0.007424523656199167,-0.005459780860850416
"Washington County, Wisconsin",55,131,131190.0,133422.0,136300.0,0.017013491882003295,0.021570655514083104,0.03895113956856466
"Dane County, Wisconsin",55,025,483913.0,516818.0,555474.0,0.0679977599279209,0.07479615648061788,0.14787988750043923
"Douglas County, Wisconsin",55,031,43964.0,43705.0,44034.0,-0.005891183695751034,0.007527742821187511,0.0015922118096625137
"Iowa County, Wisconsin",55,049,23646.0,23751.0,23715.0,0.00444049733570151,-0.0015157256536566521,0.0029180411063181033
"Portage County, Wisconsin",55,097,69754.0,70551.0,70378.0,0.011425868050577659,-0.002452126830236323,0.008945723542735928
"Taylor County, Wisconsin",55,119,20615.0,20521.0,19960.0,-0.004559786563182122,-0.027337849032698203,-0.031772980839194775
"Adams County, Wisconsin",55,001,20956.0,20294.0,20505.0,-0.03158999809123875,0.010397161722676573,-0.021521282687535837
"Monroe County, Wisconsin",55,081,44427.0,45365.0,46091.0,0.021113286965133815,0.01600352694808782,0.037454700970130705
"Ashland County, Wisconsin",55,003,16160.0,15936.0,16002.0,-0.013861386138613874,0.004141566265060348,-0.00977722772277223
"Jefferson County, Wisconsin",55,055,83308.0,84538.0,84808.0,0.014764488404474863,0.003193829993612285,0.018005473663993854
"Campbell County, Wyoming",56,005,44599.0,48473.0,46758.0,0.08686293414650548,-0.03538052111484746,0.048409157155990146
"Natrona County, Wyoming",56,025,74625.0,80871.0,79382.0,0.08369849246231165,-0.018412038926191143,0.06374539363484089
"Niobrara County, Wyoming",56,027,2466.0,2498.0,2486.0,0.012976480129764711,-0.0048038430744595795,0.008110300081102917
"Nueces County, Texas",48,355,337182.0,355667.0,353594.0,0.05482202490049892,-0.005828485634034042,0.048674009881903624
"Rains County, Texas",48,379,10994.0,11087.0,12013.0,0.008459159541568173,0.08352124109317227,0.09268692013825719
"Real County, Texas",48,385,3314.0,3348.0,2852.0,0.010259505129752489,-0.14814814814814814,-0.13940856970428483
"Sterling County, Texas",48,431,1216.0,1233.0,1391.0,0.01398026315789469,0.12814274128142733,0.14391447368421062
"Carson County, Texas",48,065,6254.0,6027.0,5856.0,-0.036296770067157036,-0.028372324539571947,-0.06363927086664534
"Freestone County, Texas",48,161,19573.0,19585.0,19478.0,0.0006130894599702952,-0.005463364820015304,-0.00485362489143204
"Hardeman County, Texas",48,197,4181.0,3952.0,3567.0,-0.054771585745037044,-0.09741902834008098,-0.14685481942119105
"Briscoe County, Texas",48,045,1718.0,1672.0,1266.0,-0.0267753201396973,-0.24282296650717705,-0.2630966239813737
"Liberty County, Texas",48,291,75317.0,78598.0,89948.0,0.04356254232112278,0.14440571006895841,0.19425893224637192
"Loving County, Texas",48,301,62.0,76.0,83.0,0.22580645161290325,0.09210526315789469,0.33870967741935476
"Robertson County, Texas",48,395,16606.0,16537.0,16839.0,-0.0041551246537395725,0.018262078974421003,0.014031073106106184
"Rusk County, Texas",48,401,52685.0,53197.0,52542.0,0.00971813609186678,-0.012312724401752018,-0.0027142450412831476
"Trinity County, Texas",48,455,14511.0,14360.0,13695.0,-0.010405898973192773,-0.04630919220055707,-0.05623320239818064
"Bandera County, Texas",48,019,20424.0,21015.0,20839.0,0.028936545240893174,-0.008374970259338532,0.02031923227575394
"Childress County, Texas",48,075,7069.0,7059.0,6784.0,-0.0014146272457207232,-0.0389573593993483,-0.0403168765030415
"Comal County, Texas",48,091,106111.0,124234.0,156257.0,0.17079284899774771,0.2577635751887568,0.4725805995608372
"Houston County, Texas",48,225,23628.0,22802.0,22288.0,-0.03495852378533948,-0.02254188229102705,-0.056712375148129324
"Navarro County, Texas",48,349,47621.0,48177.0,51908.0,0.01167552130362659,0.07744359341594542,0.0900233090443292
"Scurry County, Texas",48,415,16717.0,17314.0,16985.0,0.035712149309086616,-0.019001963728774385,0.0160315846144643
"Stonewall County, Texas",48,433,1396.0,1233.0,1358.0,-0.11676217765042984,0.10137875101378757,-0.027220630372492782
"Bastrop County, Texas",48,021,73368.0,78286.0,94887.0,0.06703194853342054,0.21205579541680497,0.2933022571148185
"Bee County, Texas",48,025,31916.0,32706.0,31191.0,0.024752475247524774,-0.04632177582095032,-0.022715879182855003
"Crane County, Texas",48,103,4246.0,4823.0,4654.0,0.13589260480452192,-0.035040431266846306,0.09609043805934991
"Rutland County, Vermont",50,021,61956.0,60133.0,60662.0,-0.02942410743108015,0.008797166281409474,-0.02088578991542389
"Orange County, Vermont",50,017,29015.0,28897.0,29286.0,-0.004066861967947588,0.013461605010900879,0.009339996553506813
"Windsor County, Vermont",50,027,56786.0,55894.0,57593.0,-0.01570809706617826,0.03039682255698284,0.01421124925157602
"Utah County, Utah",49,049,502465.0,564177.0,648265.0,0.12281850477147671,0.14904542368795615,0.29016946453981873
"Duchesne County, Utah",49,013,18025.0,20078.0,19651.0,0.1138973647711512,-0.02126705847195931,0.09020804438280172
"Uintah County, Utah",49,047,31892.0,36308.0,35488.0,0.13846732722939925,-0.022584554368183296,0.11275554998118653
"Davis County, Utah",49,011,301124.0,329292.0,358831.0,0.09354285942003959,0.08970457830739886,0.19163866048538147
"Emery County, Utah",49,015,10827.0,10570.0,9839.0,-0.023736953911517533,-0.06915799432355729,-0.09125334811120345
"Garfield County, Utah",49,017,5052.0,5020.0,5061.0,-0.006334125098970689,0.008167330677290918,0.0017814726840854611
"Isle of Wight County, Virginia",51,093,35092.0,36027.0,38301.0,0.02664424940157306,0.06311932717128821,0.09144534366807244
"Franklin city, Virginia",51,620,8570.0,8413.0,8249.0,-0.018319719953325597,-0.01949364079400928,-0.03745624270711789
"Charlottesville city, Virginia",51,540,42758.0,45538.0,46597.0,0.06501707282847646,0.023255303263208793,0.08978436783759758
"Henrico County, Virginia",51,087,303845.0,321921.0,331924.0,0.0594908588260461,0.0310728408522587,0.09241224966677097
"King William County, Virginia",51,101,15728.0,16156.0,17511.0,0.02721261444557488,0.08386976974498639,0.1133646998982707
"Louisa County, Virginia",51,109,32739.0,34350.0,37136.0,0.049207367360029286,0.08110625909752556,0.1343046519441644
"Middlesex County, Virginia",51,119,10855.0,10728.0,10686.0,-0.011699677567940991,-0.0039149888143176215,-0.015568862275449069
"Richmond County, Virginia",51,159,9310.0,8868.0,8902.0,-0.0474758324382385,0.0038340099233198366,-0.04382384532760475
"Mason County, Michigan",26,105,28682.0,28755.0,29103.0,0.002545150268461027,0.012102243088158549,0.01467819538386439
"Menominee County, Michigan",26,109,24138.0,23568.0,23477.0,-0.02361421824509069,-0.003861167684996558,-0.027384207473692967
"Montcalm County, Michigan",26,117,63431.0,62922.0,66430.0,-0.008024467531648538,0.0557515654302152,0.04727972127193336
"Missaukee County, Michigan",26,113,14937.0,15032.0,15038.0,0.006360045524536284,0.00039914848323574503,0.006761732610296667
"St. Joseph County, Michigan",26,149,61630.0,60923.0,60828.0,-0.01147168586727243,-0.0015593454032138965,-0.013013142949862111
"St. Clair County, Michigan",26,147,164374.0,160069.0,160067.0,-0.026190273400902853,-1.2494611698721236e-05,-0.02620244077530509
"Van Buren County, Michigan",26,159,76410.0,75216.0,75550.0,-0.015626226933647458,0.004440544564986215,-0.01125507132574266
"Washtenaw County, Michigan",26,161,344727.0,358082.0,372428.0,0.038740800691561716,0.040063449154104314,0.08035633994436187
"Arenac County, Michigan",26,011,16226.0,15327.0,15009.0,-0.05540490570689016,-0.020747700137013103,-0.07500308147417722
"Barry County, Michigan",26,015,59422.0,59316.0,62014.0,-0.0017838510989195422,0.04548519792298866,0.043620208003769756
"Cass County, Michigan",26,027,52373.0,51795.0,51632.0,-0.011036220953544729,-0.0031470219133120647,-0.014148511637675942
"Iron County, Michigan",26,071,11965.0,11393.0,11580.0,-0.04780610112829087,0.0164135872904414,-0.03217718345173426
"Benzie County, Michigan",26,019,17625.0,17462.0,17926.0,-0.009248226950354654,0.026571984881456956,0.01707801418439714
"Roscommon County, Michigan",26,143,24710.0,23900.0,23458.0,-0.03278025091056258,-0.018493723849372423,-0.05066774585188183
"Schoolcraft County, Michigan",26,153,8552.0,8186.0,8004.0,-0.042797006548175864,-0.02223308086977771,-0.06407857811038353
"Wayne County, Michigan",26,163,1844186.0,1767593.0,1789781.0,-0.04153214480535039,0.012552663424215904,-0.029500820416161977
"Branch County, Michigan",26,023,45765.0,43603.0,44677.0,-0.04724134163662186,0.024631332706465114,-0.023773626133508086
"Grand Traverse County, Michigan",26,055,86787.0,90715.0,94562.0,0.04526023482779684,0.04240754009810943,0.08958715014921581
"Jackson County, Michigan",26,075,160834.0,159483.0,160765.0,-0.008399965181491442,0.008038474320146927,-0.00042901376574600025
"Genesee County, Michigan",26,049,429272.0,413090.0,406400.0,-0.0376963789858179,-0.016195018034810826,-0.05328090348310632
"Antrim County, Michigan",26,009,23787.0,23215.0,23427.0,-0.02404674822381969,0.009132026706870633,-0.015134317063942526
"Livingston County, Michigan",26,093,181362.0,185841.0,193234.0,0.024696463426737703,0.03978131843888044,0.06546023974151138
"Iosco County, Michigan",26,069,26161.0,25373.0,25262.0,-0.030121172738045154,-0.004374729042683212,-0.03436412981155157
"Manistee County, Michigan",26,101,24853.0,24465.0,24939.0,-0.015611797368526914,0.01937461679950947,0.003460346839415873
"Montmorency County, Michigan",26,119,9827.0,9317.0,9164.0,-0.05189783250228963,-0.016421594933991646,-0.06746718225297654
"Gladwin County, Michigan",26,051,25906.0,25367.0,25344.0,-0.020805990890141235,-0.0009066897938265761,-0.021693816104377373
"Mecosta County, Michigan",26,107,42817.0,43259.0,40051.0,0.010323002545717719,-0.07415797868651608,-0.06460050914356452
"Marquette County, Michigan",26,103,66859.0,67418.0,66380.0,0.008360878864476007,-0.015396481651784422,-0.007164330905338079
"Osceola County, Michigan",26,133,23612.0,23172.0,22917.0,-0.018634592580044074,-0.011004660797514276,-0.029434186007115004
"Otsego County, Michigan",26,137,24305.0,24198.0,25016.0,-0.004402386340259246,0.033804446648483255,0.02925324007405883
"Cheboygan County, Michigan",26,031,26432.0,25579.0,25654.0,-0.03227148910411626,0.0029320927323195356,-0.029434019370460085
"Luce County, Michigan",26,095,6657.0,6451.0,5520.0,-0.030944870061589302,-0.14431871027747634,-0.17079765660207302
"Macomb County, Michigan",26,099,839217.0,859703.0,879123.0,0.024410849637221288,0.02258919650158253,0.04755146761802975
"Shiawassee County, Michigan",26,155,71016.0,68800.0,68203.0,-0.03120423566520225,-0.008677325581395334,-0.03961079193421202
"Baraga County, Michigan",26,013,8854.0,8612.0,8249.0,-0.02733227919584369,-0.04215048769159313,-0.06833069798960922
"Charlevoix County, Michigan",26,029,26149.0,26172.0,26109.0,0.0008795747447321034,-0.0024071526822558864,-0.0015296952082297643
"Eaton County, Michigan",26,045,107948.0,108544.0,108972.0,0.005521176862933963,0.003943101415094352,0.009486048838329486
"Gogebic County, Michigan",26,053,16422.0,15650.0,14858.0,-0.04701010839118258,-0.05060702875399359,-0.09523809523809523
"Emmet County, Michigan",26,047,32794.0,33091.0,33946.0,0.009056534731963106,0.025837841104832115,0.035128377142160216
"Meeker County, Minnesota",27,093,23348.0,23094.0,23268.0,-0.010878876135000826,0.007534424525850847,-0.0034264176803152635
"Pennington County, Minnesota",27,113,13915.0,14156.0,14063.0,0.017319439453826746,-0.006569652444193275,0.010636004311893599
"Spotsylvania County, Virginia",51,177,121508.0,129181.0,138493.0,0.06314810547453664,0.07208490412676793,0.13978503473022363
"Clarke County, Virginia",51,043,14081.0,14307.0,14726.0,0.016049996449115866,0.029286363318655306,0.045806405795042915
"King and Queen County, Virginia",51,097,6946.0,7140.0,6690.0,0.027929743737402868,-0.06302521008403361,-0.036855744313273875
"New Kent County, Virginia",51,127,18086.0,20051.0,22519.0,0.10864757270817216,0.12308613036756277,0.2451067123742121
"Dickenson County, Virginia",51,051,15923.0,15304.0,14256.0,-0.038874583935188056,-0.06847882906429692,-0.10469132701124162
"Loudoun County, Virginia",51,107,303329.0,362435.0,413574.0,0.19485772873678409,0.14109840385172512,0.363450247091442
"Roanoke County, Virginia",51,161,92023.0,93655.0,96303.0,0.017734696760592472,0.02827398430409489,0.046510111602534154
"Highland County, Virginia",51,091,2354.0,2230.0,2229.0,-0.05267629566694987,-0.0004484304932735883,-0.05310110450297367
"Gloucester County, Virginia",51,073,36741.0,37021.0,38586.0,0.007620913965324938,0.04227330434077947,0.050216379521515364
"Powhatan County, Virginia",51,145,27907.0,28286.0,29979.0,0.013580822015981653,0.059852930778476976,0.07424660479449607
"Fauquier County, Virginia",51,061,65008.0,68025.0,72416.0,0.046409672655673084,0.06454979786843063,0.11395520551316762
"Chesapeake city, Virginia",51,550,220837.0,233194.0,247172.0,0.05595529734600624,0.05994150792902042,0.11925085017456305
"Albemarle County, Virginia",51,003,97978.0,104287.0,111438.0,0.06439200636877662,0.06857038748837341,0.137377778685011
"Bedford County, Virginia",51,019,68275.0,76933.0,79183.0,0.1268106920541927,0.029246227236686462,0.15976565360673756
